,uuid,account_amount_added_12_24m,account_days_in_dc_12_24m,account_days_in_rem_12_24m,account_days_in_term_12_24m,account_incoming_debt_vs_paid_0_24m,account_status,account_worst_status_0_3m,account_worst_status_12_24m,account_worst_status_3_6m,account_worst_status_6_12m,age,avg_payment_span_0_12m,avg_payment_span_0_3m,merchant_category,merchant_group,has_paid,max_paid_inv_0_12m,max_paid_inv_0_24m,name_in_email,num_active_div_by_paid_inv_0_12m,num_active_inv,num_arch_dc_0_12m,num_arch_dc_12_24m,num_arch_ok_0_12m,num_arch_ok_12_24m,num_arch_rem_0_12m,num_arch_written_off_0_12m,num_arch_written_off_12_24m,num_unpaid_bills,status_last_archived_0_24m,status_2nd_last_archived_0_24m,status_3rd_last_archived_0_24m,status_max_archived_0_6_months,status_max_archived_0_12_months,status_max_archived_0_24_months,recovery_debt,sum_capital_paid_account_0_12m,sum_capital_paid_account_12_24m,sum_paid_inv_0_12m,time_hours,worst_status_active_inv
2789,b81e9eeb-6f96-41af-b3f6-6edab0ec02e9,0,0.0,0.0,0.0,,,,,,,24,,,Books & Magazines,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,8.32166666666667,
2792,37db6819-b30f-4e71-8e66-3edf1f34ee8f,0,0.0,0.0,0.0,,,,,,,49,,,Video Games & Related accessories,Entertainment,True,0.0,16475.0,F+L,,0,0,0,0,2,0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,15.3825,
2793,af6e0d57-d359-463a-b9c5-a1289ca8355f,0,0.0,0.0,0.0,,,,,,,18,,,Youthful Shoes & Clothing,Clothing & Shoes,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,15.8569444444444,
2796,54c82948-f0a4-43dd-9191-ed0f664ec166,0,,,,,,,,,,24,16.25,37.0,Diversified entertainment,Entertainment,True,7755.0,7755.0,no_match,0.0,0,0,0,7,5,1,0.0,0.0,0,1,2,1,2,2,2,0,0,0,25339,20.8591666666667,
2799,0c5fa196-959b-45f7-8178-e5050620d8c3,0,,,,,,,,,,36,24.3333333333333,36.0,Prescription optics,Health & Beauty,True,4290.0,4290.0,Nick,0.333333333333333,1,0,0,2,0,1,0.0,0.0,1,2,1,1,2,2,2,0,0,0,10060,21.1555555555556,1.0
2800,8baccb50-67d6-4d03-b33c-20640057560f,0,0.0,0.0,0.0,,,,,,,18,,,Youthful Shoes & Clothing,Clothing & Shoes,False,0.0,0.0,L1+F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,17.6,
2802,68db64df-288c-4037-98a0-c66c9e56a54b,0,0.0,0.0,0.0,,,,,,,49,,,Diversified entertainment,Entertainment,True,0.0,2290.0,L1+F,,0,0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,9.53333333333333,
2804,ebe0de73-fc80-4a8e-852e-00511c254fa2,0,,,,,,,,,,37,6.83333333333333,8.0,Diversified entertainment,Entertainment,True,10909.0,10909.0,Nick,0.0,0,0,0,12,12,0,0.0,0.0,0,1,1,1,1,1,1,0,0,0,49221,13.6236111111111,
2807,d9147aae-c428-4011-a922-2bfe06a97d60,0,,,,,,,,,,67,,,Diversified entertainment,Entertainment,True,0.0,2490.0,F+L,,0,0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,14.0561111111111,
2809,3706bb2a-2f10-472e-839c-2a86f94adf11,0,,,,,,,,,,30,,,Pet supplies,Home & Garden,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,19.3352777777778,
2812,aab2b5f3-5e02-4d08-af7b-1e8c44bf9e22,0,0.0,0.0,0.0,,,,,,,28,,,Diversified children products,Children Products,False,0.0,0.0,Nick,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,16.71,
2816,bd077f0f-bf8e-4272-afa7-ef17ed9c99e6,0,0.0,0.0,0.0,,,,,,,23,,,Dietary supplements,Health & Beauty,False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,7.90277777777778,
2817,b232be1f-38b1-46c0-bd66-b8edb8756b9b,0,,,,,,,,,,37,13.5555555555556,14.65,Diversified entertainment,Entertainment,True,9790.0,18385.0,F+L,0.0666666666666667,5,0,0,72,49,0,0.0,0.0,5,1,1,1,1,1,1,0,0,0,315764,14.0802777777778,1.0
2822,2fd90db1-e767-40e3-ba6b-2573a32d4bdd,0,0.0,0.0,0.0,,1.0,1.0,,,,20,,,Electronic equipment & Related accessories,Electronics,True,895.0,895.0,no_match,,1,0,0,0,0,0,,,3,0,0,0,0,0,0,0,0,0,895,11.8258333333333,1.0
2827,2ae750bd-4b75-4bb7-8a89-75319d30047d,0,0.0,0.0,0.0,,,,,,,52,,,Diversified entertainment,Entertainment,True,2535.0,48890.0,Nick,0.0,0,0,0,0,7,0,0.0,0.0,0,1,1,1,0,0,1,0,0,0,2535,16.0652777777778,
2835,88ac59e4-8c9f-4110-b934-d85dc3e9db76,0,,,,,,,,,,19,7.88888888888889,3.0,Diversified entertainment,Entertainment,True,5290.0,5980.0,Nick,0.0,0,0,0,9,3,0,0.0,0.0,0,1,1,1,1,1,1,0,0,0,35299,16.3472222222222,
2836,df56c13f-40a9-4ced-ac36-7ec75c90dd71,0,,,,,,,,,,51,13.6666666666667,13.5,Diversified entertainment,Entertainment,True,52060.0,52060.0,F+L,0.666666666666667,2,0,0,3,2,0,0.0,0.0,2,1,1,1,1,1,1,0,0,0,78235,19.4986111111111,1.0
2837,e2e8c469-304c-4b61-b614-8632dfb1ebf5,0,0.0,0.0,0.0,,,,,,,65,,,Tools & Home improvement,Home & Garden,False,0.0,0.0,L1+F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,8.53861111111111,
2851,4feac82e-ee82-494e-bf26-a581d5bed288,0,0.0,0.0,0.0,,,,,,,21,,,Diversified entertainment,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,13.9233333333333,
2854,864054da-83cc-4582-b179-1581f5f9516c,0,,,,,,,,,,27,31.0,,Children Clothes & Nurturing products,Children Products,True,23794.0,23794.0,F+L,0.0,0,0,0,1,2,1,0.0,0.0,0,2,1,1,0,2,2,0,0,0,43621,7.6925,
2856,5697d9b4-cf13-4b0f-a86f-338a8dbdec0b,69688,0.0,28.0,0.0,0.637329569250337,1.0,2.0,2.0,2.0,3.0,46,,,Books & Magazines,Entertainment,True,0.0,900.0,F+L,,1,0,0,0,0,0,,,5,0,0,0,0,0,0,0,30546,6926,0,9.36583333333333,1.0
2859,ecec64a2-e4c1-4700-89f9-9ff67b021a76,0,0.0,0.0,0.0,,,,,,,54,,,Diversified entertainment,Entertainment,False,0.0,0.0,L1+F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,12.9505555555556,
2861,376015a8-e5a9-4065-aa7b-960be3e831d2,0,0.0,0.0,0.0,,,,,,,72,,,Sports gear & Outdoor,"Leisure, Sport & Hobby",False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,20.4388888888889,
2869,2ccba98b-2f8e-42ef-a551-5e114d4a06bf,0,,,,,,,,,,54,6.42857142857143,4.0,Diversified entertainment,Entertainment,True,5210.0,5210.0,F+L,0.0,0,0,0,7,9,0,0.0,0.0,0,1,1,1,1,1,1,0,0,0,17910,18.5244444444444,
2873,cc0e4b9e-236e-4588-9377-692a47eb14cb,0,0.0,0.0,0.0,,,,,,,55,,,Diversified entertainment,Entertainment,False,0.0,0.0,F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,18.9963888888889,
2874,4181797d-b331-448f-8296-84f6499e05e1,0,0.0,0.0,0.0,,,,,,,23,,,Youthful Shoes & Clothing,Clothing & Shoes,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,12.9491666666667,
2876,6783e507-a088-4cad-9bf7-795ef9efd8f8,0,0.0,0.0,0.0,,,,,,,19,,,Diversified entertainment,Entertainment,False,0.0,0.0,F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,17.4875,
2877,470570be-f895-4d4d-9ab3-e808e3484046,0,0.0,0.0,0.0,1.4217301985848,1.0,1.0,,1.0,1.0,22,,,Jewelry & Watches,Jewelry & Accessories,True,5000.0,5000.0,L1+F,,0,0,0,0,0,0,,,6,0,0,0,0,0,0,0,26124,0,5000,19.4861111111111,
2879,3063e71f-91b5-4a74-9314-e878dbdbcab6,0,,,,,,,,,,35,19.1666666666667,19.0,Diversified entertainment,Entertainment,True,10791.0,13900.0,F+L,0.0,0,0,0,5,4,1,0.0,0.0,0,1,1,1,1,2,2,0,0,0,41424,10.0136111111111,
2882,5b532229-e3b6-44c0-afb9-2f1611624d11,0,,,,,,,,,,41,11.5,12.0,Diversified entertainment,Entertainment,True,3970.0,11267.0,F+L,1.0,2,0,0,1,4,0,0.0,0.0,2,1,1,1,0,1,1,0,0,0,3970,20.3308333333333,1.0
2886,9d6ea855-72e3-4d14-8138-401c162a0bfa,4700,0.0,0.0,0.0,0.0020544427324088,1.0,1.0,1.0,1.0,1.0,58,,,Body & Hair Care,Health & Beauty,True,3495.0,3495.0,L1+F,0.0,0,0,0,0,0,0,0.0,0.0,1,2,0,0,0,0,2,0,1980,4769,4390,19.0694444444444,
2890,7bacf656-de29-4def-bbb0-363f827e9481,0,0.0,0.0,0.0,,,,,,,59,,,Prints & Photos,"Leisure, Sport & Hobby",False,0.0,0.0,L1+F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,16.7544444444444,
2891,affe6e4a-2583-41f8-918f-006348ada91b,0,0.0,0.0,0.0,,,,,,,23,,,Diversified entertainment,Entertainment,False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,20.9341666666667,
2896,507bfbb8-0e53-4840-ad7f-4cd90fc17772,0,,,,,,,,,,54,,,Prints & Photos,"Leisure, Sport & Hobby",False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,6.13666666666667,
2899,762506a3-f855-49bb-adb1-a9b4475ad4e3,0,,,,,,,,,,36,13.0,13.0,Dietary supplements,Health & Beauty,True,16756.0,16756.0,L1+F,0.0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,1,1,1,0,0,0,16756,12.0266666666667,
2903,80e78e90-0453-4901-97b3-94bb43852481,0,0.0,0.0,0.0,,,,,,,60,,,Diversified electronics,Electronics,False,0.0,0.0,L1+F,,1,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,17.0316666666667,1.0
2908,4fd55580-5941-4174-8261-60230525aaf6,0,0.0,50.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,61,,,Concept stores & Miscellaneous,"Leisure, Sport & Hobby",True,0.0,0.0,L1+F,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,62964,0,8.98888888888889,
2909,a1484b36-fc95-4520-9527-929d2b220786,0,0.0,0.0,0.0,1.67799461641992,1.0,1.0,,1.0,1.0,18,,,Diversified entertainment,Entertainment,True,0.0,0.0,L,,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,21850,0,0,20.3816666666667,
2913,d9ad20b0-97de-4b59-8c32-5eafee696843,0,0.0,0.0,0.0,,,,,,,41,,,Books & Magazines,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,15.5111111111111,
2918,57dade51-fe9f-40a1-9238-80836a5a4a40,0,0.0,0.0,0.0,,,,,,,57,,,Concept stores & Miscellaneous,"Leisure, Sport & Hobby",False,0.0,0.0,L1+F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,18.8230555555556,
2920,c80b9fec-1840-47ed-8425-dc1a8501411b,0,,,,,,,,,,36,14.5,,Diversified entertainment,Entertainment,True,13520.0,13520.0,no_match,0.0,0,0,0,2,1,0,0.0,0.0,0,1,1,1,1,1,1,0,0,0,18564,10.0858333333333,
2921,5cef59d8-79fe-4f16-a37b-fc7f473c7af1,0,,,,,,,,,,32,11.3333333333333,10.0,Prints & Photos,"Leisure, Sport & Hobby",True,11080.0,11080.0,Nick,0.0,0,0,0,3,0,0,0.0,0.0,0,1,1,1,1,1,1,0,0,0,26514,17.1041666666667,
2923,1dfe57b2-e61f-453d-8edd-6d2221ce1309,0,0.0,0.0,0.0,,,,,,,42,,,Prints & Photos,"Leisure, Sport & Hobby",False,0.0,0.0,no_match,,1,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,19.3308333333333,1.0
2924,745eedd5-1dcc-4c75-9a5b-e3efad7d6c78,0,0.0,0.0,0.0,,,,,,,61,,,Concept stores & Miscellaneous,"Leisure, Sport & Hobby",False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,9.20611111111111,
2925,df90bb3c-f660-4448-923e-f3286867bdbb,39787,0.0,0.0,0.0,0.501454666857443,1.0,2.0,1.0,1.0,1.0,24,,,Diversified entertainment,Entertainment,True,5720.0,5720.0,no_match,2.0,2,0,0,0,0,0,0.0,0.0,4,2,0,0,0,0,2,0,3471,13281,8220,16.9936111111111,1.0
2927,5786247f-a63e-4ec6-b821-d8887a26823b,0,0.0,0.0,0.0,,,,,,,18,,,Youthful Shoes & Clothing,Clothing & Shoes,True,0.0,0.0,Nick,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,16.3408333333333,
2929,5b13e252-24ae-4129-84e7-ab4900e3a1bb,0,,,,,,,,,,34,20.0,11.0,Diversified entertainment,Entertainment,True,4338.0,4338.0,F+L,0.0,0,1,0,5,1,1,0.0,0.0,0,1,1,3,1,3,3,0,0,0,17308,21.3955555555556,
2933,29c00ac9-bda4-4ab9-9409-a27fe1d2603c,0,,,,,,,,,,30,16.0,,Diversified entertainment,Entertainment,True,990.0,990.0,L1+F,0.0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,0,1,1,0,0,0,990,22.8625,
2934,0176520c-f91b-421c-a4ce-203d6956978d,0,0.0,0.0,0.0,,,,,,,51,,,Diversified entertainment,Entertainment,False,0.0,0.0,F1+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,20.0383333333333,
2935,f3a58ff7-a62b-4d3e-9dbe-020a0be77c36,0,0.0,0.0,0.0,,,,,,,19,,,Travel services,Intangible products,False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,17.3866666666667,
2938,cb7b2a6f-409d-457b-836d-a35fb40d44fb,0,,,,,,,,,,28,,,Electronic equipment & Related accessories,Electronics,True,0.0,4887.0,F1+L,,0,0,0,0,2,0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,11.3794444444444,
2943,6c4cb97d-ca1b-4561-88ae-9d4717674b2d,0,0.0,0.0,0.0,,,,,,,42,,,Diversified entertainment,Entertainment,True,0.0,45395.0,F+L,,0,0,0,0,3,0,0.0,0.0,0,1,1,1,0,0,1,0,0,0,0,20.0591666666667,
2945,a4bcdabb-f9a1-4969-9a66-51963c1ac562,0,0.0,0.0,0.0,,,,,,,72,,,Concept stores & Miscellaneous,"Leisure, Sport & Hobby",False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,18.2547222222222,
2955,1ca209e7-d2ba-4177-90a9-c8348805c291,0,,,,,,,,,,25,2.0,2.0,Decoration & Art,Home & Garden,True,4290.0,4290.0,F,0.0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,1,1,1,0,0,0,4290,10.2755555555556,
2957,5b020bc1-2da1-43ca-8513-50a98b0f09f8,0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,,71,,,Concept stores & Miscellaneous,"Leisure, Sport & Hobby",True,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,8600,0,0,15.6030555555556,
2958,14fbadef-8586-40ee-a6fe-edd49c55d504,0,,,,,,,,,,28,29.0,,Diversified electronics,Electronics,True,990.0,990.0,Nick,0.0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,0,1,1,0,0,0,990,13.9108333333333,
2959,2380456c-f7dd-4723-9ccc-29f73b3e52a5,0,,,,,,,,,,49,9.5,12.0,Body & Hair Care,Health & Beauty,True,16000.0,16000.0,L1+F,0.0,0,0,0,2,0,0,0.0,0.0,0,1,1,0,1,1,1,0,0,0,28395,19.1025,
2962,4dc27942-988c-4f95-8783-daec5df95636,0,0.0,0.0,0.0,,,,,,,38,,,Automotive Parts & Accessories,Automotive Products,False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,14.5791666666667,
2963,1be1077a-6720-46dc-88c6-f086b39d76aa,0,0.0,0.0,0.0,,,,,,,43,,,Decoration & Art,Home & Garden,True,0.0,19159.0,F+L,,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,0,2,0,0,0,0,23.0430555555556,
2964,338bce9b-b60d-49e2-95bf-8b2b83d3a815,0,,,,,,,,,,26,,,General Shoes & Clothing,Clothing & Shoes,True,0.0,4305.0,Nick,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,14.9386111111111,
2965,1c6952bd-5e26-4e08-9395-ed57c19c497e,0,0.0,0.0,0.0,,,,,,,55,,,Youthful Shoes & Clothing,Clothing & Shoes,False,0.0,0.0,L1+F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,14.8961111111111,
2968,f8621493-bd8e-48c6-9eb5-52baacd69cf7,0,0.0,0.0,0.0,12.3259134817304,1.0,3.0,,2.0,1.0,20,,,Body & Hair Care,Health & Beauty,True,0.0,0.0,Nick,,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,9.17,
2972,5f250d0b-ade9-4a2e-a84f-bde0209010b1,0,,,,,,,,,,20,43.8,44.0,Sports gear & Outdoor,"Leisure, Sport & Hobby",True,9081.0,11955.0,Nick,0.0,0,0,0,1,10,4,0.0,0.0,0,2,2,1,2,2,2,0,0,0,31041,18.2083333333333,
2976,c6024bee-2d9a-46f5-b893-e0290b1c06f4,0,0.0,0.0,0.0,,,,,,,63,,,Diversified entertainment,Entertainment,False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,21.4461111111111,
2977,2ad805bd-e012-4a09-a84a-0b99e0beceec,0,,,,,,,,,,49,18.0,,Books & Magazines,Entertainment,True,23295.0,23295.0,F+L,0.0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,0,1,1,0,0,0,23295,13.8369444444444,
2979,72b3d54a-a04a-47e8-9c95-d550764d1d6d,0,0.0,0.0,0.0,,,,,,,19,,,Youthful Shoes & Clothing,Clothing & Shoes,False,0.0,0.0,F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,21.9269444444444,
2990,4e4996e6-e9bc-4582-8ec1-d617d6ffa0ef,0,,,,,,,,,,44,,,Diversified erotic material,Erotic Materials,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,21.8077777777778,
2992,112b149e-c320-494b-a16a-6d8961102ac7,0,0.0,0.0,0.0,,,,,,,36,,,Diversified entertainment,Entertainment,True,0.0,2190.0,F+L,,0,0,0,0,2,0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,15.8752777777778,
2996,88a0f83d-00e1-408a-805c-b40865d85334,0,0.0,0.0,0.0,,,,,,,61,,,Sports gear & Outdoor,"Leisure, Sport & Hobby",False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,17.2677777777778,
2997,893a4c47-983b-4452-a90c-d01a55dbfc3d,0,0.0,0.0,0.0,,,,,,,47,,,Youthful Shoes & Clothing,Clothing & Shoes,False,0.0,0.0,L1+F,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,11.6163888888889,
3002,1d156568-fdc7-419c-a0ad-1ae51a916484,0,0.0,0.0,0.0,,,,,,,18,,,Car electronics,Electronics,False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,13.8072222222222,
3003,12098654-11e4-429f-90c3-2afb9e9ec1ee,0,,,,,,,,,,40,14.0,,Youthful Shoes & Clothing,Clothing & Shoes,True,4300.0,8956.0,F1+L,0.0,0,0,0,1,2,0,0.0,0.0,0,1,1,1,1,1,1,0,0,0,4300,6.57583333333333,
3006,3aec0784-53c9-488c-8d31-7bfc999eccf3,0,,,,,,,,,,58,17.9,15.5,Books & Magazines,Entertainment,True,15300.0,15300.0,L1+F,0.0,0,0,0,20,8,0,0.0,0.0,0,1,1,1,1,1,1,0,0,0,99497,9.65416666666667,
3007,6ef84370-a940-472d-a72b-3576a5f5278b,0,,,,,,,,,,34,,,Prints & Photos,"Leisure, Sport & Hobby",False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,20.0852777777778,
3009,56b75ef7-e9ac-46d3-8bd8-eefe29d048db,0,0.0,0.0,0.0,,,,,,,27,,,Books & Magazines,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,12.0502777777778,
3010,e60e6914-012d-4937-bbc2-f6d58ff234ea,0,,,,,,,,,,48,2.5,2.0,Diversified entertainment,Entertainment,True,3195.0,3575.0,F+L,0.0,0,0,0,6,13,0,0.0,0.0,0,1,1,1,1,1,2,0,0,0,12370,22.3633333333333,
3016,84fca8d9-65b6-4d51-b5e3-204fc90623ff,0,0.0,0.0,0.0,,,,,,,37,,,Diversified entertainment,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,8.15833333333333,
3018,bde5c8f5-c56b-4c58-bacb-cbddf7f7247b,0,0.0,0.0,0.0,,,,,,,47,,,Automotive Parts & Accessories,Automotive Products,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,14.0722222222222,
3024,4d8cdf8f-64db-411b-bc8e-788c864cd959,0,0.0,0.0,0.0,,,,,,,33,,,Books & Magazines,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,16.4641666666667,
3026,43af278c-87ee-4646-a6eb-1ed7af065971,0,,,,,,,,,,47,18.5,,Dietary supplements,Health & Beauty,True,4865.0,6555.0,F+L,0.0,0,0,0,6,5,0,0.0,0.0,0,1,1,1,1,1,2,0,0,0,20241,13.4169444444444,
3027,1d11bcd9-3204-491b-9735-27557cf43368,0,0.0,0.0,0.0,,,,,,,18,,,Youthful Shoes & Clothing,Clothing & Shoes,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,13.9219444444444,
3028,6f003695-9e48-4263-8263-b6bb4ac5e375,0,0.0,0.0,0.0,,,,,,,21,,,Prints & Photos,"Leisure, Sport & Hobby",False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,5.98,
3030,81959562-ad63-41e6-a4b9-61b241f1510b,0,,,,,,,,,,49,46.0,,General Shoes & Clothing,Clothing & Shoes,True,9790.0,9790.0,F+L,0.0,0,0,0,0,0,1,0.0,0.0,0,2,0,0,0,2,2,0,0,0,9790,9.79,
3032,6772228d-9aba-4321-b034-37375fd8c181,0,,,,,,,,,,29,,,General Shoes & Clothing,Clothing & Shoes,False,0.0,0.0,F+L,,1,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,9.03277777777778,1.0
3036,20fda46e-95f1-450b-9458-f652c1b2d81f,0,,,,,,,,,,18,,,Youthful Shoes & Clothing,Clothing & Shoes,False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,16.6902777777778,
3038,4ccc2e9d-3080-4047-b189-26e9dea7db9e,0,0.0,0.0,0.0,,,,,,,18,,,Books & Magazines,Entertainment,True,0.0,789.0,F+L,,0,0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,20.0097222222222,
3039,4f443ea9-e3d1-4c22-a6ac-1410547785cd,0,0.0,0.0,0.0,,,,,,,47,,,Furniture,Home & Garden,True,0.0,5385.0,F+L,,1,0,0,0,7,0,0.0,0.0,1,1,1,1,0,0,1,0,0,0,0,22.3491666666667,1.0
3042,528c9c86-dc7e-47fd-93fd-9a23ee114a6d,0,0.0,0.0,0.0,,,,,,,54,,,Diversified entertainment,Entertainment,False,0.0,0.0,F1+L,,1,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,19.3838888888889,1.0
3046,015cb709-89d9-4bce-9a35-2c963b51b9c3,0,0.0,0.0,0.0,,,,,,,42,,,Diversified entertainment,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,11.8302777777778,
3048,adbe091d-4b7e-40c6-b725-ba2c576ed49a,0,,,,,,,,,,49,6.0,,Concept stores & Miscellaneous,"Leisure, Sport & Hobby",True,19880.0,19880.0,F1+L,0.0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,1,1,1,0,0,0,19880,12.225,
3051,d12f1566-9255-4287-ade2-5be6e9eb6823,0,,,,,,,,,,29,,,Body & Hair Care,Health & Beauty,False,0.0,0.0,F1+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,19.1905555555556,
3066,6a979db9-ed72-4708-8433-9cfc36426e7b,0,0.0,0.0,0.0,,,,,,,21,,,Sports gear & Outdoor,"Leisure, Sport & Hobby",False,0.0,0.0,L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,16.0680555555556,
3068,7c800b59-6d5c-40cc-8a96-996d90bd2e83,0,0.0,0.0,0.0,,,,,,,38,,,Diversified electronics,Electronics,False,0.0,0.0,F1+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,17.9588888888889,
3069,40c12b34-275e-4aa5-87ed-777f511a8bec,0,,,,,,,,,,50,19.8,68.0,Books & Magazines,Entertainment,True,12745.0,23601.0,Nick,0.0,0,1,0,10,24,0,0.0,0.0,0,3,1,1,3,3,3,0,0,0,50520,11.1891666666667,
3070,fbc7c519-f546-4cd2-8b2e-9183b1c60394,0,0.0,0.0,0.0,,,,,,,54,,,Books & Magazines,Entertainment,False,0.0,0.0,no_match,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,2.21138888888889,
3073,e5892749-d256-4df4-86ad-0ae0544758ad,0,,,,,,,,,,29,22.4444444444444,22.0,Diversified entertainment,Entertainment,True,10820.0,62095.0,F+L,0.0,0,0,0,6,12,3,0.0,0.0,0,1,2,2,2,2,2,0,0,0,43970,7.92694444444444,
3075,1784b397-b579-4583-8094-802c3a38ecd3,0,0.0,0.0,0.0,1.18034200316137,2.0,2.0,,1.0,2.0,40,,,Diversified erotic material,Erotic Materials,True,0.0,0.0,F+L,,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,7930,0,0,15.7008333333333,
3077,d1b8d002-cd16-4984-bb13-51ac5879b88a,0,0.0,0.0,0.0,,,,,,,20,,,Diversified entertainment,Entertainment,False,0.0,0.0,F+L,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,17.7136111111111,
